X_train,y_train
"['sary', 'need', 'tim', 'bollox', 'hurt', 'lot', 'tol']",ham
"['tkts', 'euro2004', 'cup', 'final', '800', 'cash', 'collect', 'call', '09058099801', 'b4190604', 'pobox', '7876150ppm']",spam
"['ringtone', 'club', 'get', 'uk', 'single', 'chart', 'mobile', 'week', 'choose', 'top', 'quality', 'ringtone', 'message', 'free', 'charge']",spam
"['yes', 'many', 'sweet']",ham
"['get', 'ur', '1st', 'ringtone', 'free', 'reply', 'msg', 'tone', 'gr8', 'top', '20', 'tone', 'phone', 'every', 'week', '1', '50', 'per', 'wk', '2', 'opt', 'send', 'stop', '08452810071', '16']",spam
"['bad', 'girl', 'lady']",ham
"['eat', 'fo', 'lunch', 'senor']",ham
"['many', 'thing', 'antibiotic', 'used', 'chest', 'abdomen', 'gynae', 'infection', 'even', 'bone', 'infection']",ham
"['funny', 'fact', 'nobody', 'teach', 'volcano', '2', 'erupt', 'tsunami', '2', 'arise', 'hurricane', '2', 'sway', 'aroundn', '1', 'teach', 'hw', '2', 'choose', 'wife', 'natural', 'disaster', 'happens']",ham
"['ok', 'much', 'though', 'h', 'friday', 'cant', 'wait', 'dunno', 'wot', 'hell', 'im', 'gonna', 'another', '3', 'week', 'become', 'slob', 'oh', 'wait', 'already', 'done']",ham
"['free2day', 'sexy', 'st', 'george', 'day', 'pic', 'jordan', 'txt', 'pic', '89080', 'dont', 'miss', 'every', 'wk', 'saucy', 'celeb', '4', 'pic', 'c', 'pocketbabe', 'co', 'uk', '0870241182716', '3', 'wk']",spam
"['nope', 'c', 'ü']",ham
"['simpsons', 'movie', 'released', 'july', '2007', 'name', 'band', 'died', 'start', 'film', 'green', 'day', 'b', 'blue', 'day', 'c', 'red', 'day', 'send', 'b', 'c']",spam
"['wait', 'cornwall', 'hope', 'tonight', 'bad', 'well', 'rock', 'night', 'shite', 'anyway', 'going', 'kip', 'good', 'night', 'speak', 'soon']",ham
"['hey', 'elaine', 'today', 'meeting', 'still']",ham
"['cashbin', 'co', 'uk', 'get', 'lot', 'cash', 'weekend', 'www', 'cashbin', 'co', 'uk', 'dear', 'welcome', 'weekend', 'got', 'biggest', 'best', 'ever', 'cash', 'give', 'away']",spam
"['k', 'u', 'also', 'dont', 'msg', 'reply', 'msg']",ham
"['nvm', 'going', 'wear', 'sport', 'shoe', 'anyway', 'going', 'late', 'leh']",ham
"['happy', 'new', 'year', 'dear', 'brother', 'really', 'miss', 'got', 'number', 'decided', 'send', 'text', 'wishing', 'happiness', 'abiola']",ham
"['aight', 'wat', 'happening', 'side']",ham
"['haha', 'figure', 'well', 'found', 'piece', 'priscilla', 'bowl']",ham
"['shall', 'send', 'exe', 'mail', 'id']",ham
"['used', 'hope', 'agent', 'drop', 'since', 'booked', 'thing', 'year', 'whole', 'boston', 'nyc', 'experiment']",ham
"['different', 'style']",ham
"['get', '3', 'lions', 'england', 'tone', 'reply', 'lionm', '4', 'mono', 'lionp', '4', 'poly', '4', 'go', '2', 'www', 'ringtones', 'co', 'uk', 'original', 'n', 'best', 'tones', '3gbp', 'network', 'operator', 'rate', 'apply']",spam
"['supposed', 'meet', 'discus', 'abt', 'trip', 'thought', 'xuhui', 'told', 'afternoon', 'thought', 'go', 'lesson']",ham
"['chance', 'win', 'free', 'bluetooth', 'headset', 'simply', 'reply', 'back', 'adp']",spam
"['double', 'min', 'txts', 'orange', '1', '2', 'price', 'linerental', 'motorola', 'sonyericsson', 'b', 'tooth', 'free', 'nokia', 'free', 'call', 'mobileupd8', '08000839402', 'or2optout', 'hv9d']",spam
"['okay', 'chasing', 'dream', 'good', 'next']",ham
"['ok', 'ü', 'finishing', 'soon']",ham
"['got', 'like', 'lt', 'gt', 'get', 'later', 'though', 'get', 'whatever', 'feel', 'like']",ham
"['joined', 'today']",ham
"['dont', 'put', 'phone', 'silent', 'mode', 'ok']",ham
"['thats', 'cool', 'sometimes', 'slow', 'gentle', 'sonetimes', 'rough', 'hard']",ham
"['nan', 'sonathaya', 'soladha', 'bos']",ham
"['plan', 'staying', 'night', 'prolly', 'back', 'til', 'late']",ham
"['finally', 'happened', 'aftr', 'decade', 'beer', 'cheaper', 'petrol', 'goverment', 'expects', 'u', 'drink', 'drive']",ham
"['didnt', 'get', 'anything', 'da']",ham
"['telling', 'coulda', 'real', 'valentine', 'u', 'never', 'pick', 'nothing']",ham
"['friendship', 'poem', 'dear', 'dear', 'u', 'r', 'near', 'hear', 'dont', 'get', 'fear', 'live', 'cheer', 'tear', 'u', 'r', 'always', 'dear', 'gud', 'ni8']",ham
"['stupid', 'say', 'challenge', 'god', 'dont', 'think', 'write', 'instead', 'respond', 'immed']",ham
"['busy', 'juz', 'dun', 'wan', '2', 'go', 'early', 'hee']",ham
"['thursday', 'night', 'yeah', 'sure', 'thing', 'work']",ham
"['know', 'someone', 'know', 'fancy', 'call', '09058097218', 'find', 'pobox', '6', 'ls15hb', '150p']",spam
"['thanks', 'ringtone', 'order', 'reference', 't91', 'charged', 'gbp', '4', 'per', 'week', 'unsubscribe', 'anytime', 'calling', 'customer', 'service', '09057039994']",spam
"['prof', 'passed', 'paper', 'sem', 'congrats', 'student', 'enna', 'kalaachutaarama', 'prof', 'gud', 'mrng']",ham
"['dude', 'go', 'sup']",ham
"['eatin', 'lor', 'goin', 'back', 'work', 'soon', 'e', 'mountain', 'deer', 'show', 'huh', 'watch', 'b4', 'liao', 'nice']",ham
"['85233', 'free', 'ringtone', 'reply', 'real']",spam
"['hi', 'baby', 'im', 'sat', 'bloody', 'bus', 'mo', 'wont', 'home', '7', '30', 'wanna', 'somethin', 'later', 'call', 'later', 'ortxt', 'back', 'jess', 'xx']",ham
"['oh', 'right', 'ok', 'make', 'sure', 'load', 'work', 'day', 'got', 'really', 'nasty', 'cough', 'today', 'dry', 'n', 'shot', 'really', 'help']",ham
"['also', 'know', 'lunch', 'menu', 'da', 'know']",ham
"['ok', 'lor', 'thanx', 'ü', 'school']",ham
"['k', 'need', 'login', 'anything']",ham
['ok'],ham
"['sent', 'lt', 'gt', 'buck']",ham
"['ü', 'still', 'got', 'lesson', 'ü', 'sch']",ham
"['yeah', 'got', 'list', 'u', 'joanna', 'feeling', 'really', 'anti', 'social']",ham
"['smile', 'pleasure', 'smile', 'pain', 'smile', 'trouble', 'pours', 'like', 'rain', 'smile', 'sum1', 'hurts', 'u', 'smile', 'becoz', 'someone', 'still', 'loves', 'see', 'u', 'smiling']",ham
"['ok', 'vl', 'u', 'know', 'got', 'adsense', 'approved']",ham
"['dice', 'art', 'class', '6', 'thru', '9', 'thanks', 'though', 'idea', 'time', 'come', 'tomorrow']",ham
"['4mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phone', '4', 'free', 'phone', '11mths', 'call', 'mobilesdirect', 'free', '08000938767', 'update', 'or2stoptxt']",spam
"['black', 'shirt', 'n', 'blue', 'jean', 'thk', 'c', 'ü']",ham
"['know', 'wot', 'people', 'wear', 'shirt', 'jumper', 'hat', 'belt', 'know', 'r', 'cribbs']",ham
"['dun', 'thk', 'quit', 'yet', 'hmmm', 'go', 'jazz', 'yogasana', 'oso', 'go', 'meet', 'em', 'lesson', 'den']",ham
"['07732584351', 'rodger', 'burns', 'msg', 'tried', 'call', 'reply', 'sm', 'free', 'nokia', 'mobile', 'free', 'camcorder', 'please', 'call', '08000930705', 'delivery', 'tomorrow']",spam
"['5', 'night', 'nt', 'staying', 'port', 'step', 'liao', 'ex']",ham
"['thanks', 'loving', 'rock']",ham
"['haf', 'enuff', 'space', 'got', 'like', '4', 'mb']",ham
"['oh', 'fine', 'tonight']",ham
"['sent', 'de', 'webadres', 'geting', 'salary', 'slip']",ham
['ok'],ham
"['already', 'one', 'guy', 'loving']",ham
"['aiyo', 'bit', 'pai', 'seh', 'ü', 'noe', 'scared', 'dun', 'rem', 'die', 'hee', 'become', 'better', 'lookin', 'oredi', 'leh']",ham
"['dear', 'free', 'message', 'without', 'recharge', 'hi', 'hi', 'hi']",ham
"['gosh', 'pain', 'spose', 'better', 'come']",ham
"['eek', 'lot', 'time', 'especially', 'since', 'american', 'pie', 'like', '8', 'minute', 'long', 'stop', 'singing']",ham
"['easy', 'ah', 'sen', 'got', 'selected', 'mean', 'good']",ham
"['hit', 'move']",ham
"['course', 'math', 'one', 'day', 'one', 'chapter', 'one', 'month', 'finish']",ham
"['k', 'text', 'way']",ham
"['two', 'carton', 'u', 'pleased', 'shelf']",ham
"['k', 'k', 'watch', 'film']",ham
"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",ham
"['lol', 'knew', 'saw', 'dollar', 'store']",ham
"['oh', 'k', 'watching']",ham
"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mobile', 'every', 'week', 'txt', 'nokia', '8077', 'get', 'txting', 'tell', 'ur', 'mate', 'www', 'getzed', 'co', 'uk', 'pobox', '36504', 'w45wq', '16', 'norm150p', 'tone']",spam
"['happy', 'new', 'year', 'u', 'ur', 'family', 'may', 'new', 'year', 'bring', 'happiness', 'stability', 'tranquility', 'ur', 'vibrant', 'colourful', 'life']",ham
"['please', 'send', 'aunty', 'number']",ham
"['love', 'girl', 'office', 'may', 'wonder', 'smiling', 'sore']",ham
"['feb', 'lt', 'gt', 'love', 'u', 'day', 'send', 'dis', 'ur', 'valued', 'frnds', 'evn', '3', 'come', 'back', 'u', 'gt', 'married', 'person', 'u', 'luv', 'u', 'ignore', 'dis', 'u', 'lose', 'ur', 'luv', '4', 'evr']",ham
"['allo', 'braved', 'bus', 'taken', 'train', 'triumphed', 'mean', 'b', 'ham', 'jolly', 'good', 'rest', 'week']",ham
"['night', 'ended', 'another', 'day', 'morning', 'come', 'special', 'way', 'may', 'smile', 'like', 'sunny', 'ray', 'leaf', 'worry', 'blue', 'blue', 'bay', 'gud', 'mrng']",ham
"['sms', 'services', 'inclusive', 'text', 'credit', 'pls', 'goto', 'www', 'comuk', 'net', 'login', '3qxj9', 'unsubscribe', 'stop', 'extra', 'charge', 'help', '08702840625', 'comuk', '220', 'cm2', '9ae']",spam
"['full', 'heat', 'pa', 'applyed', 'oil', 'pa']",ham
"['nope', 'meanwhile', 'talk', 'say', 'make', 'greet']",ham
"['lovely', 'night', 'xxx']",ham
"['hope', 'enjoyed', 'new', 'content', 'text', 'stop', '61610', 'unsubscribe', 'help', '08712400602450p', 'provided', 'tones2you', 'co', 'uk']",spam
"['oh', 'ok', 'prob']",ham
"['jus', 'reached', 'home', 'go', 'bathe', 'first', 'si', 'using', 'net', 'tell', 'u', 'finish', 'k']",ham
"['got', 'look', 'scrumptious', 'daddy', 'want', 'eat', 'night', 'long']",ham
"['watching', 'tv', 'lor', 'funny', 'bluff', '4', 'wat', 'izzit', 'thk', 'impossible', 'u']",ham
"['crucify', 'c', 'told', 'earlier']",ham
"['yeah', 'get', 'unlimited']",ham
"['hey', 'girl', 'r', 'u', 'hope', 'u', 'r', 'well', 'del', 'r', 'bak', 'long', 'time', 'c', 'give', 'call', 'sum', 'time', 'lucyxx']",ham
"['dad', 'gonna', 'call', 'get', 'work', 'ask', 'crazy', 'question']",ham
"['way', 'stay', 'oh']",ham
"['sorry', 'call', 'later']",ham
"['match', 'started', 'india', 'lt', 'gt', '2']",ham
"['wonderful', 'okors', 'great', 'month', 'cherish', 'guy', 'wish', 'well', 'day', 'mojibiola']",ham
"['yup', 'thk', 'u', 'oso', 'boring', 'wat']",ham
"['yes', 'completely', 'form', 'clark', 'also', 'utter', 'waste']",ham
"['ok', 'knackered', 'came', 'home', 'went', 'sleep', 'good', 'full', 'time', 'work', 'lark']",ham
"['think', 'waiting', 'bus', 'inform', 'get', 'ever', 'get']",ham
"['multimedia', 'message', 'e', 'mail']",ham
"['good', 'afternon', 'love', 'today', 'hope', 'good', 'maybe', 'interview', 'wake', 'miss', 'babe', 'passionate', 'kiss', 'across', 'sea']",ham
"['bit', 'ur', 'smile', 'hppnss', 'drop', 'ur', 'tear', 'sorrow', 'part', 'ur', 'heart', 'life', 'heart', 'like', 'mine', 'wil', 'care', 'u', 'forevr', 'goodfriend']",ham
"['well', 'glad', 'find', 'totally', 'disagreeable', 'lol']",ham
"['think', 'still', 'car']",ham
"['1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nok', '87021', '1st', 'tone', 'free', 'get', 'txtin', 'tell', 'ur', 'friend', '150p', 'tone', '16', 'reply', 'hl', '4info']",spam
"['done', 'handed', 'know', 'mega', 'shop', 'asda', 'count', 'celebration', 'thats']",ham
"['yeah', 'pretty', 'much', 'best', 'case', 'scenario']",ham
"['depends', 'would', 'like', 'treated']",ham
"['wanted', 'wish', 'happy', 'new', 'year', 'wanted', 'talk', 'legal', 'advice', 'gary', 'split', 'person', 'make', 'trip', 'ptbo', 'hope', 'everything', 'good', 'babe', 'love', 'ya']",ham
"['omg', 'make', 'wedding', 'chapel', 'frontierville', 'get', 'good', 'stuff']",ham
"['thank', 'u']",ham
"['thank', 'way', 'lost']",ham
"['much', 'u', 'trying', 'get']",ham
"['shall', 'call', 'dear', 'food']",ham
"['would', 'really', 'appreciate', 'call', 'need', 'someone', 'talk']",ham
"['u', 'coming', 'funeral', 'home']",ham
"['whole', 'car', 'appreciated', 'last', 'two', 'dad', 'map', 'reading', 'semi', 'argument', 'apart', 'thing', 'going', 'ok', 'p']",ham
"['studying', 'free', 'next', 'weekend']",ham
"['gud', 'ni8', 'swt', 'drms', 'take', 'care']",ham
['okie'],ham
"['u', 'horrible', 'gal', 'u', 'knew', 'dat', 'going', 'wif', 'yest', 'n', 'u', 'still', 'come', 'n', 'ask']",ham
['weather'],ham
"['wait', 'till', 'end', 'march', 'el', 'nino', 'get', 'oh']",ham
"['k', 'evening', 'da', 'urgent']",ham
"['picking', 'various', 'point', 'going', '2', 'yeovil', 'motor', 'project', '4', '3', 'hour', 'u', 'take', 'home', '12', '2', '5', '30', 'max', 'easy']",ham
"['awww', 'dat', 'sweet', 'think', 'something', 'nice', 'time', 'tonight', 'ill', 'probably', 'txt', 'u', 'later', 'co', 'im', 'lonely', 'xxx']",ham
"['u', 'hiding', 'stranger']",ham
"['wat', 'da', 'model', 'num', 'ur', 'phone']",ham
"['helloooo', 'wake', 'sweet', 'morning', 'welcome', 'enjoy', 'day', 'full', 'joy', 'gud', 'mrng']",ham
"['respond', 'imma', 'assume', 'still', 'asleep', 'imma', 'start', 'calling', 'n', 'shit']",ham
['room'],ham
"['free', '1st', 'week', 'entry', '2', 'textpod', '4', 'chance', '2', 'win', '40gb', 'ipod', '250', 'cash', 'every', 'wk', 'txt', 'vpod', '81303', 'ts', 'cs', 'www', 'textpod', 'net', 'custcare', '08712405020']",spam
"['baaaaabe', 'miss', 'youuuuu', 'go', 'teach', 'class', '5']",ham
"['dont', 'pick', 'call', 'something', 'important', 'tell', 'hrishi']",ham
"['havent', 'still', 'waitin', 'usual', 'ü', 'come', 'back', 'sch', 'oredi']",ham
"['many', 'lick', 'take', 'get', 'center', 'tootsie', 'pop']",ham
"['pls', 'confirm', 'time', 'collect', 'cheque']",ham
"['good', 'word', 'word', 'may', 'leave', 'u', 'dismay', 'many', 'time']",ham
"['dizzamn', 'aight', 'ask', 'suitemates', 'get', 'back']",ham
"['btw', 'regarding', 'really', 'try', 'see', 'anyone', 'else', '4th', 'guy', 'commit', 'random', 'dude']",ham
"['nope', 'juz', 'work']",ham
"['thanx', 'yup', 'coming', 'back', 'sun', 'finish', 'dinner', 'going', 'back', '2', 'hotel', 'time', 'fly', 'tog', '4', 'exactly', 'mth', 'today', 'hope', 'haf', 'many', 'mths', 'come']",ham
"['several', 'sir']",ham
"['accidentally', 'deleted', 'message', 'resend', 'please']",ham
"['r', 'meeting']",ham
"['hi', 'mom', 'might', 'back', 'later', 'lt', 'gt']",ham
"['got', 'tallent', 'wasting']",ham
"['send', 'logo', '2', 'ur', 'lover', '2', 'name', 'joined', 'heart', 'txt', 'love', 'name1', 'name2', 'mobno', 'eg', 'love', 'adam', 'eve', '07123456789', '87077', 'yahoo', 'pobox36504w45wq', 'txtno', '4', 'ad', '150p']",spam
"['zoe', 'hit', '2', 'im', 'fucking', 'shitin', 'il', 'defo', 'try', 'hardest', '2', 'cum', '2morow', 'luv', 'u', 'millions', 'lekdog']",ham
"['hey', 'sexy', 'bun', 'told', 'adore', 'loverboy', 'hope', 'remember', 'thank', 'sister', 'law', 'meatball', 'grin', 'love', 'babe']",ham
"['would', 'good', 'phone', 'tomo', 'lunchtime', 'shall', 'organise', 'something']",ham
"['send', 'text', 'skype', 'later']",ham
"['loan', 'purpose', '500', '75', '000', 'homeowners', 'tenants', 'welcome', 'previously', 'refused', 'still', 'help', 'call', 'free', '0800', '1956669', 'text', 'back', 'help']",spam
"['see', 'shadow', 'get', 'early', 'spring', 'yay']",ham
"['yes', 'fine', 'love', 'safe']",ham
"['ok', 'ill', 'send', 'lt', 'decimal', 'gt', 'ok']",ham
"['want', 'new', 'nokia', '3510i', 'colour', 'phone', 'delivered', 'tomorrow', '200', 'free', 'minute', 'mobile', '100', 'free', 'text', 'free', 'camcorder', 'reply', 'call', '08000930705']",spam
"['spend', 'day', 'waiting', 'ideal', 'path', 'appear', 'front', 'u', 'forget', 'path', 'made', 'walking', 'waiting', 'goodnight']",ham
"['oh', 'thats', 'late', 'well', 'good', 'night', 'give', 'u', 'call', 'tomorrow', 'iam', 'going', 'go', 'sleep', 'night', 'night']",ham
"['meant', 'say', 'cant', 'wait', 'see', 'u', 'getting', 'bored', 'bridgwater', 'banter']",ham
"['k', 'k', 'apo', 'k', 'good', 'movie']",ham
"['wanna', 'gym']",ham
"['mah', 'b', 'pick', 'tomorrow']",ham
"['gibbs', 'unsold', 'mike', 'hussey']",ham
"['say', 'dying', 'man', 'feel', 'sad', 'go', 'wanted', 'know', 'would', 'probably', 'gone', 'late', 'night']",ham
"['one', 'slice', 'one', 'breadstick', 'lol']",ham
"['u', 'go', 'phone', 'gonna', 'die', 'stay']",ham
"['look', 'fuckin', 'time', 'fuck', 'think']",ham
"['miles', 'smile', 'r', 'made', 'frm', 'letter', 'u', 'know', 'difference', 'smile', 'ur', 'face', 'keep', 'happy', 'even', 'though', 'mile', 'away', 'u', 'keep', 'smiling', 'good', 'nyt']",ham
"['please', 'give', '2', 'pick', 'tuesday', 'evening', '8', 'ok']",ham
"['met', 'alex', 'nichols', 'middle', 'school', 'turn', 'dealing']",ham
"['noooooooo', 'please', 'last', 'thing', 'need', 'stress', 'life', 'fair']",ham
"['tunji', 'queen', 'wishing', 'great', 'day', 'abiola']",ham
"['nah', 'man', 'car', 'meant', 'crammed', 'full', 'people']",ham
"['dont', 'message', 'offer']",ham
"['could', 'kiss', 'feel', 'next']",ham
"['probably', 'around', 'mu', 'lot']",ham
"['ha', 'u', 'jus', 'ate', 'honey', 'ar', 'sweet']",ham
"['aight', 'text', 'back']",ham
"['reach', 'office', 'around', 'lt', 'decimal', 'gt', 'amp', 'mobile', 'problem', 'cann', 'get', 'voice', 'call', 'asa', 'free']",ham
"['ah', 'see', 'lingo', 'let', 'know', 'wot', 'earth', 'finished', 'making']",ham
"['fact', 'leave', 'think', 'addie', 'go', 'back', 'school', 'tues', 'wed']",ham
"['always', 'looking', 'excuse', 'city']",ham
"['regret', 'inform', 'u', 'nhs', 'made', 'mistake', 'u', 'never', 'actually', 'born', 'please', 'report', '2', 'yor', 'local', 'hospital', '2b', 'terminated', 'r', 'sorry', '4', 'inconvenience']",ham
"['posible', 'dnt', 'live', 'lt', 'gt', 'century', 'cm', 'frwd', 'n', 'thnk', 'different']",ham
"['minor', 'shindig', 'place', 'later', 'tonight', 'interested']",ham
"['asking', 'u', 'knw', 'nt', 'may', 'ur', 'frnds', 'classmate']",ham
"['looked', 'addie', 'go', 'back', 'monday', 'suck']",ham
"['hope', 'good', 'week', 'checking']",ham
"['good', 'hear']",ham
"['good', 'afternoon', 'loverboy', 'go', 'day', 'luck', 'come', 'way', 'think', 'sweetie', 'send', 'love', 'across', 'sea', 'make', 'smile', 'happy']",ham
['nite'],ham
"['dont', 'want', 'hear', 'philosophy', 'say', 'happen']",ham
"['please', 'call', 'customer', 'service', 'representative', 'freephone', '0808', '145', '4742', '9am', '11pm', 'guaranteed', '1000', 'cash', '5000', 'prize']",spam
"['aiyo', 'please', 'ü', 'got', 'time', 'meh']",ham
"['solve', 'case', 'man', 'found', 'murdered', 'lt', 'decimal', 'gt', 'lt', 'gt', 'afternoon', '1', 'wife', 'called', 'police', '2', 'police', 'questioned', 'everyone', '3', 'wife', 'sir', 'sleeping', 'murder', 'took', 'place', '4', 'cook', 'cooking', '5', 'gardener', 'picking', 'vegetable', '6', 'house', 'maid', 'went', '2', 'post', 'office', '7', 'children', 'went', '2', 'play', '8', 'neighbour', 'went', '2', 'marriage', 'police', 'arrested', 'murderer', 'immediately', 'reply', 'reason', 'u', 'r', 'brilliant']",ham
"['working', 'eye', 'philosophy', 'text', 'u', 'later', 'bit', 'free', 'chat']",ham
"['still', 'working', 'time', 'also', 'tried', 'adding', 'zero', 'saving', 'checking', 'lt', 'gt']",ham
"['yes', 'office', 'da']",ham
"['yeah', 'quite', 'bit', 'left', 'swing', 'tomorrow', 'get']",ham
"['company', 'good', 'environment', 'terrific', 'food', 'really', 'nice']",ham
"['u', 'really', 'pig', 'leh', 'sleep', 'much', 'dad', 'wake', '10', 'smth', '2', 'eat', 'lunch', 'today']",ham
"['picking', 'various', 'point']",ham
"['want', '2', 'get', 'laid', 'tonight', 'want', 'real', 'dogging', 'location', 'sent', 'direct', '2', 'ur', 'mob', 'join', 'uk', 'largest', 'dogging', 'network', 'txting', 'moan', '69888nyt', 'ec2a', '31p', 'msg', '150p']",spam
"['u', 'get', '2', 'phone', 'wanna', 'chat', '2', 'set', 'meet', 'call', '09096102316', 'u', 'cum', '2moro', 'luv', 'jane', 'xx', 'calls', '1', 'minmoremobsemspobox45po139wa']",spam
"['reach', 'ur', 'home', 'lt', 'gt', 'minute']",ham
"['thats', 'cool', 'want', 'please']",ham
"['ok', 'watching', 'tv']",ham
"['chill', 'another', '6hrs', 'could', 'sleep', 'pain', 'surgical', 'emergency', 'see', 'unfolds', 'okay']",ham
"['dear', 'denying', 'word', 'please']",ham
"['sorry', 'call', 'later']",ham
"['still', 'game']",ham
"['ok', 'may', 'free', 'gym']",ham
"['really', 'really', 'broke', 'oh', 'amount', 'small', 'even', 'lt', 'gt']",ham
"['wat', 'ü']",ham
"['thank', 'meet', 'monday']",ham
"['opinion', '1', '2', 'jada', '3', 'kusruthi', '4', 'lovable', '5', 'silent', '6', 'spl', 'character', '7', 'matured', '8', 'stylish', '9', 'simple', 'pls', 'reply']",ham
